SP00998|CNY|20180329|20200403|307.109898
SP00974|CNY|20180329|20180705|0.0
SP00164|CNY|20180531|20200605|306.970796
SP00918|CNY|20170511|20170816|0.0
SP00661|USD|20180516|20200521|304.741396
SP01264|CNY|20170531|20190603|320.19051
SP00512|CNY|20171227|20191231|322.139508
SP00614|USD|20180403|20200407|295.810294
SP00937|CNY|20170914|20180319|0.0
SP00899|CNY|20161130|20181205|330.630382
SP00634|USD|20180424|20200427|299.699812
SP00009|CNY|20170427|20170801|0.0
SP00348|USD|20170814|20190819|306.16413
SP00381|USD|20170908|20190916|312.200152
SP01050|CNY|20151030|20171106|0.0
SP00183|CNY|20180710|20180813|0.0
SP00706|CNY|20180711|20200716|297.638402
SP01082|CNY|20160119|20180122|0.0
SP00881|CNY|20160930|20191015|295.279948
SP00105|USD|20180110|20180716|0.0
SP01093|CNY|20160129|20180205|0.0
SP01179|CNY|20160715|20180720|0.0
SP00222|CNY|20170316|20190321|314.412596
SP00074|USD|20171030|20171204|0.0
SP00738|CNY|20170330|20171013|0.0
SP01159|CNY|20160617|20180625|0.0
SP00989|CNY|20180629|20181012|0.0
SP01186|CNY|20160729|20180803|0.0
SP01277|CNY|20170918|20190923|309.155294
SP01180|CNY|20160715|20180720|0.0
SP00102|CNY|20171226|20191231|297.137886
SP00659|USD|20180521|20200526|297.83371
SP00053|USD|20170915|20171120|0.0
SP00910|CNY|20161228|20190103|319.902572
SP00628|CNY|20180417|20200421|291.018654
SP00885|CNY|20161018|20181022|0.0
SP00699|CNY|20180629|20200707|299.521146
SP00508|CNY|20171226|20191231|306.171666
SP00620|CNY|20180416|20200421|296.694832
SP00664|CNY|20180531|20200604|293.28542
SP01205|CNY|20160919|20180920|0.0
SP00457|CNY|20171130|20191205|327.29476
SP01110|CNY|20160316|20180321|0.0
SP00648|CNY|20180511|20200518|300.957382
SP00613|USD|20180413|20200421|295.019014
SP01300|CNY|20180620|20200622|304.69304
SP00663|CNY|20180523|20200529|305.49531
SP00779|CNY|20170830|20180307|0.0
SP00736|CNY|20170315|20170920|0.0
SP01144|CNY|20160517|20180521|0.0
SP01252|CNY|20170228|20190304|317.529988
SP00640|CNY|20180427|20200505|298.342076
SP00266|USD|20170522|20190528|305.92863
SP00694|CNY|20180620|20200622|291.72484
SP01263|CNY|20170516|20190521|314.979994
SP00450|USD|20171109|20191115|303.163546
SP00239|CNY|20170418|20190423|347.034998
SP00965|CNY|20180130|20180507|0.0
SP00304|USD|20170629|20190705|315.520074
SP00449|USD|20171108|20191114|302.84515
SP00559|USD|20180214|20200220|296.62952
SP01270|CNY|20170718|20190722|312.99363
SP00001|USD|20170125|20170731|0.0
SP00399|USD|20170927|20191009|315.597318
SP00968|CNY|20180227|20180531|0.0
SP00744|CNY|20170830|20180307|0.0
SP00054|CNY|20170915|20171020|0.0
SP00339|CNY|20170818|20190823|303.563268
SP00722|CNY|20180731|20200803|0.0
SP00431|USD|20171025|20191030|301.600768
SP01233|CNY|20161221|20181227|313.46149
SP00041|CNY|20170731|20190805|307.248372
SP00066|USD|20171017|20171220|0.0
SP00827|CNY|20160316|20180321|0.0
SP00917|CNY|20170511|20170816|0.0
SP00134|CNY|20180313|20180516|0.0
SP00712|CNY|20180703|20200707|298.547118
SP01156|CNY|20160531|20180604|0.0
SP00301|CNY|20170627|20190701|321.021982
SP00036|CNY|20170717|20170821|0.0
SP00863|CNY|20160817|20190822|346.9229
SP01123|CNY|20160331|20180412|0.0
SP00411|USD|20171013|20191021|301.076702
SP00619|CNY|20180410|20200415|291.381952
SP00113|CNY|20180118|20190124|298.084596
SP00780|CNY|20170915|20180320|0.0
SP00851|CNY|20160715|20180720|0.0
SP01135|CNY|20160429|20180508|0.0
SP01239|CNY|20170929|20171103|0.0
SP01253|CNY|20170228|20190304|317.529988
SP01013|CNY|20150716|20170721|0.0
SP01293|CNY|20180228|20200304|307.006278
SP01032|CNY|20150916|20170921|0.0
SP01250|CNY|20170213|20190219|317.95169
SP01130|CNY|20160419|20180423|0.0
SP00749|CNY|20171115|20180521|0.0
SP00446|USD|20171110|20191118|299.033504
SP00068|CNY|20171019|20180524|0.0
SP00043|CNY|20170817|20171023|0.0
SP01167|CNY|20160630|20180709|0.0
SP00023|CNY|20170615|20170920|0.0
SP00146|CNY|20180412|20180517|0.0
SP00193|CNY|20170112|20190117|327.140272
SP01214|USD|20160927|20181009|0.0
SP01094|CNY|20160129|20180205|0.0
SP00150|CNY|20180426|20180831|0.0
SP01282|CNY|20171018|20191023|308.849772
SP00163|USD|20180530|20181203|0.0
SP00798|CNY|20150515|20180521|0.0
SP00741|CNY|20170717|20180123|0.0
SP00271|USD|20170525|20190531|319.848564
SP00950|CNY|20171128|20180601|0.0
SP00427|USD|20171025|20191030|299.936568
SP00067|CNY|20171017|20180123|0.0
SP01246|CNY|20170112|20190117|319.478672
SP00435|CNY|20171030|20191104|315.114072
SP00724|USD|20180731|20200803|0.0
SP00051|USD|20170830|20180307|0.0
SP00433|USD|20171030|20191104|299.299148
SP01211|CNY|20161031|20181105|0.0
SP00089|CNY|20171129|20191205|302.035972
SP00274|CNY|20170616|20190621|335.547308
SP01213|CNY|20161031|20181105|0.0
SP00297|AUD|20170623|20190628|307.822364
SP00647|CNY|20180511|20200518|289.778982
SP01137|CNY|20160428|20180507|0.0
SP00506|CNY|20171227|20191231|303.519308
SP00045|CNY|20170817|20170922|0.0
SP00254|CNY|20170516|20190521|362.178276
SP00154|USD|20180508|20180611|0.0
SP00353|USD|20170815|20190819|307.403802
SP00448|USD|20171107|20191112|311.86323
