CPI|500999800467686|500999803107260|20170613|USD|314000.00|2127161.60|570759.90|SP00294
CPI|500999800154194|500999800483457|20150603|CNY|314000.00|314000.00|314000.00|SP00800
CPI|500999800335822|500999803083474|20170526|USD|131566.00|891280.71|478343.27|SP00022
CPI|500999800799315|500999803111909|20170615|CNY|785000.00|785000.00|52333.34|SP00025
CPI|500999800621321|500999802871659|20161221|CNY|314000.00|314000.00|314000.00|SP00908
CPI|500999800340580|500999803029820|20170418|USD|188400.00|1276296.96|1282879.03|SP00249
CPI|500999800318992|500999802729143|20160921|CNY|1595120.00|1595120.00|1595120.00|SP00882
CPI|500999800449402|500999800496819|20151015|CNY|942000.00|942000.00|942000.00|SP01047
CPI|500999800265931|500999800485387|20150702|CNY|942000.00|942000.00|942000.00|SP01011
CPI|500999800615316|500999802970532|20170306|CNY|846867.42|846867.42|846867.42|SP00763
CPI|500999800316016|500999802302789|20160902|CNY|628000.00|628000.00|628000.00|SP00874
CPI|500999800694505|500999803107370|20170613|CNY|314000.00|314000.00|20933.34|SP00025
CPI|500999800675596|500999803038644|20170424|CNY|628000.00|628000.00|628000.00|SP00010
CPI|500999800478856|500999803036704|20170421|CNY|942000.00|942000.00|942000.00|SP00244
CPI|500999800577562|500999800488328|20150810|CNY|1570000.00|1570000.00|1570000.00|SP01020
CPI|500999800646806|500999802979789|20170313|USD|125182.38|848035.50|852408.95|SP00235
CPI|500999800315683|500999802217829|20160419|CNY|942000.00|942000.00|942000.00|SP01137
CPI|500999800718146|500999803040517|20170425|CNY|1570000.00|1570000.00|1570000.00|SP00252
CPI|500999800807570|500999803120874|20170621|CNY|3140000.00|3140000.00|523333.34|SP00924
CPI|500999800631526|500999802989665|20170317|CNY|785000.00|785000.00|785000.00|SP00007
CPI|500999800202542|500999802218308|20160509|CNY|827622.36|827622.36|827622.36|SP01148
CPI|500999800184807|500999800488943|20150129|CNY|471000.00|471000.00|471000.00|SP00793
CPI|500999800614287|500999802773815|20161021|CNY|1570000.00|1570000.00|1570000.00|SP00890
CPI|500999800737943|500999803010132|20170331|CNY|942000.00|942000.00|942000.00|SP00240
CPI|500999800421984|500999803068556|20170517|USD|94200.00|638148.48|641439.51|SP00016
CPI|500999800379973|500999800492110|20150113|CNY|314000.00|314000.00|314000.00|SP00792
CPI|500999800266769|500999800484113|20150611|CNY|722200.00|722200.00|722200.00|SP01009
CPI|500999800612213|500999803003024|20170327|CNY|1579102.86|1579102.86|1579102.86|SP00913
CPI|500999800628522|500999803060021|20170510|CNY|1256000.00|1256000.00|1256000.00|SP00014
